1521,अधोक्षज,1.1.21.2.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1531,विश्वम्भर,1.1.22.1.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1541,कैटभजित्,1.1.22.1.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1551,विधु,1.1.22.1.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1561,श्रीवत्सलाञ्छन,1.1.22.1.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1571,पुराणपुरुष,1.1.22.2.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1581,यज्ञपुरुष,1.1.22.2.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1591,नरकान्तक,1.1.22.2.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1601,जलशायिन्,1.1.22.3.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1611,विश्वरूप,1.1.22.3.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1621,मुकुन्द,1.1.22.3.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1631,मुरमर्दन,1.1.22.3.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1641,वसुदेव,1.1.22.4.1,स्वर्गवर्गः,वसुदेवः,కృష్ణుని తండ్రి
1651,आनकदुन्दुभि,1.1.22.4.2,स्वर्गवर्गः,वसुदेवः,కృష్ణుని తండ్రి
1661,बलभद्र,1.1.23.1.1,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1671,प्रलम्बघ्न,1.1.23.1.2,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1681,बलदेव,1.1.23.1.3,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1691,अच्युताग्रज,1.1.23.1.4,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1701,रेवतीरमण,1.1.23.2.1,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1711,राम,1.1.23.2.2,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1721,कामपाल,1.1.23.2.3,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1731,हलायुध,1.1.23.2.4,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1741,नीलाम्बर,1.1.24.1.1,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1751,रौहिणेय,1.1.24.1.2,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1761,तालाङ्क,1.1.24.1.3,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1771,मुसलिन्,1.1.24.1.4,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1781,हलिन्,1.1.24.1.5,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1791,सङ्कर्षण,1.1.24.2.1,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1801,सीरपाणि,1.1.24.2.2,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1811,कालिन्दीभेदन,1.1.24.2.3,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1821,बल,1.1.24.2.4,स्वर्गवर्गः,बलभद्रः,బలరాముడు
1831,मदन,1.1.25.1.1,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1841,मन्मथ,1.1.25.1.2,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1851,मार,1.1.25.1.3,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1861,प्रद्युम्न,1.1.25.1.4,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1871,मीनकेतन,1.1.25.1.5,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1881,कन्दर्प,1.1.25.2.1,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1891,दर्पक,1.1.25.2.2,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1901,अनङ्ग,1.1.25.2.3,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1911,काम,1.1.25.2.4,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1921,पञ्चशर,1.1.25.2.5,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1931,स्मर,1.1.25.2.6,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1941,शम्बरारि,1.1.26.1.1,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1951,मनसिज,1.1.26.1.2,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1961,कुसुमेषु,1.1.26.1.3,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1971,अनन्यज,1.1.26.1.4,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1981,पुष्पधन्वन्,1.1.26.2.1,स्वर्गवर्गः,कामदेवः,కామదేవుడు
1991,रतिपति,1.1.26.2.2,स्वर्गवर्गः,कामदेवः,కామదేవుడు
2001,मकरध्वज,1.1.26.2.3,स्वर्गवर्गः,कामदेवः,కామదేవుడు
2011,आत्मभू,1.1.26.2.4,स्वर्गवर्गः,कामदेवः,కామదేవుడు
2021,अरविन्द,1.1.26.3.1,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
